ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge,payment_type
T02596,2.0,2021-07-02 11:25:08,2021-07-02 11:28:22,N,1.0,41,41,1.0,0.44,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T03864,2.0,2021-07-02 23:40:41,2021-07-02 23:59:52,N,1.0,112,14,1.0,10.92,31.5,0.5,0.5,0.0,0.0,,0.3,32.8,1.0,0.0,2.0
T04370,2.0,2021-07-03 12:28:44,2021-07-03 12:40:07,N,1.0,74,239,1.0,2.87,11.0,0.0,0.5,2.91,0.0,,0.3,17.46,1.0,2.75,1.0
T05681,2.0,2021-07-04 12:47:08,2021-07-04 12:57:14,N,1.0,152,244,1.0,2.95,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,1.0,0.0,2.0
T04095,2.0,2021-07-03 09:10:51,2021-07-03 09:11:01,N,5.0,243,243,1.0,0.0,12.0,0.0,0.0,1.0,0.0,,0.3,13.3,2.0,0.0,1.0
T06779,1.0,2021-07-05 11:15:20,2021-07-05 11:51:45,N,1.0,25,78,1.0,0.0,34.2,0.0,0.5,0.0,6.55,,0.3,41.55,1.0,0.0,1.0
T08879,2.0,2021-07-06 15:36:58,2021-07-06 15:54:16,N,1.0,196,129,1.0,4.52,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1.0,0.0,2.0
T08784,2.0,2021-07-06 15:12:06,2021-07-06 15:30:01,N,1.0,74,239,1.0,3.31,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,2.75,1.0
T08676,2.0,2021-07-06 14:35:52,2021-07-06 15:08:29,N,1.0,166,224,1.0,6.99,26.0,0.0,0.5,5.91,0.0,,0.3,35.46,1.0,2.75,1.0
T07103,2.0,2021-07-05 15:40:25,2021-07-05 15:44:58,N,1.0,75,74,1.0,0.93,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T09151,1.0,2021-07-06 17:14:24,2021-07-06 18:08:02,N,1.0,228,222,1.0,0.0,34.2,0.0,0.5,0.0,0.0,,0.3,35.0,1.0,0.0,1.0
T02108,1.0,2021-07-02 08:52:30,2021-07-02 09:02:11,N,1.0,74,75,1.0,1.7,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T05577,1.0,2021-07-04 10:33:07,2021-07-04 10:53:28,N,1.0,74,186,1.0,7.4,23.5,2.75,0.5,0.0,0.0,,0.3,27.05,1.0,2.75,2.0
T09988,1.0,2021-07-07 09:00:13,2021-07-07 09:53:50,N,1.0,169,231,1.0,0.0,35.2,0.0,0.5,0.0,0.0,,0.3,36.0,1.0,0.0,1.0
T04398,2.0,2021-07-03 12:09:11,2021-07-03 12:15:30,N,1.0,82,129,3.0,0.91,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T06865,2.0,2021-07-05 13:21:27,2021-07-05 14:10:15,N,1.0,22,118,1.0,13.4,44.5,0.0,0.5,0.0,6.55,,0.3,51.85,1.0,0.0,1.0
T06780,2.0,2021-07-05 11:28:21,2021-07-05 11:28:25,N,5.0,97,97,1.0,0.0,10.0,0.0,0.0,0.01,0.0,,0.3,10.31,2.0,0.0,1.0
T04758,2.0,2021-07-03 16:27:04,2021-07-03 16:34:55,N,1.0,97,49,1.0,1.21,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0,1.0
T08532,2.0,2021-07-06 12:03:36,2021-07-06 12:50:30,N,2.0,75,132,2.0,18.96,52.0,0.0,0.5,11.87,6.55,,0.3,71.22,1.0,0.0,1.0
T09285,1.0,2021-07-06 18:31:11,2021-07-06 18:41:07,N,1.0,61,188,1.0,0.0,11.73,0.0,0.5,0.0,0.0,,0.3,12.53,1.0,0.0,1.0
T04566,2.0,2021-07-03 14:06:10,2021-07-03 14:17:27,N,1.0,41,116,1.0,2.03,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T02317,2.0,2021-07-02 09:26:05,2021-07-02 09:41:29,N,1.0,41,141,1.0,3.32,13.0,0.0,0.5,1.66,0.0,,0.3,18.21,1.0,2.75,1.0
T02038,2.0,2021-07-02 07:33:08,2021-07-02 08:39:56,N,1.0,39,48,1.0,16.95,57.5,0.0,0.5,0.0,6.55,,0.3,64.85,1.0,0.0,1.0
T05893,2.0,2021-07-04 15:49:17,2021-07-04 16:14:04,N,1.0,7,107,1.0,4.94,19.5,0.0,0.5,4.61,0.0,,0.3,27.66,1.0,2.75,1.0
T00450,2.0,2021-07-01 10:06:08,2021-07-01 10:43:48,N,1.0,75,244,1.0,5.1,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,1.0,0.0,1.0
T02071,2.0,2021-07-02 07:51:50,2021-07-02 07:57:24,N,1.0,74,43,6.0,1.29,6.5,0.0,0.5,1.1,0.0,,0.3,8.4,1.0,0.0,1.0
T04096,1.0,2021-07-03 09:09:40,2021-07-03 09:15:10,N,1.0,74,168,1.0,1.1,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T03554,1.0,2021-07-02 19:58:58,2021-07-02 20:14:09,N,1.0,74,239,1.0,3.6,13.5,3.75,0.5,3.6,0.0,,0.3,21.65,1.0,2.75,1.0
T00738,2.0,2021-07-01 12:10:26,2021-07-01 12:28:59,N,1.0,65,234,1.0,5.78,20.0,0.0,0.5,4.71,0.0,,0.3,28.26,1.0,2.75,1.0
T02776,2.0,2021-07-02 13:50:37,2021-07-02 15:20:51,N,1.0,179,226,1.0,20.28,73.0,0.0,0.5,0.0,0.0,,0.3,73.8,1.0,0.0,1.0
T05851,2.0,2021-07-04 14:37:36,2021-07-04 14:47:16,N,1.0,42,74,5.0,0.87,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,2.0
T01951,2.0,2021-07-02 02:32:04,2021-07-02 02:44:14,N,1.0,7,141,1.0,3.5,12.5,0.5,0.5,0.0,0.0,,0.3,16.55,1.0,2.75,2.0
T03412,1.0,2021-07-02 18:39:30,2021-07-02 18:55:52,N,1.0,166,75,1.0,2.3,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,1.0,0.0,2.0
T04065,2.0,2021-07-03 09:35:07,2021-07-03 09:47:18,N,1.0,244,238,1.0,4.55,15.5,0.0,0.5,3.81,0.0,,0.3,22.86,1.0,2.75,1.0
T07488,2.0,2021-07-05 19:04:43,2021-07-05 19:09:01,N,1.0,75,74,1.0,0.0,-4.5,0.0,-0.5,0.0,0.0,,-0.3,-5.3,1.0,0.0,3.0
T03486,2.0,2021-07-02 19:32:42,2021-07-02 19:36:06,N,1.0,145,145,1.0,0.68,4.5,1.0,0.5,1.58,0.0,,0.3,7.88,1.0,0.0,1.0
T08021,1.0,2021-07-06 08:26:44,2021-07-06 08:37:33,N,1.0,42,74,1.0,1.5,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,2.0
T00155,2.0,2021-07-01 07:41:39,2021-07-01 07:49:23,N,1.0,74,166,2.0,1.29,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0,1.0
T08728,2.0,2021-07-06 14:27:07,2021-07-06 14:48:33,N,1.0,74,144,6.0,6.96,23.0,0.0,0.5,0.0,0.0,,0.3,26.55,1.0,2.75,2.0
T03123,2.0,2021-07-02 16:07:19,2021-07-02 16:14:13,N,1.0,75,74,1.0,1.29,6.5,1.0,0.5,1.24,0.0,,0.3,9.54,1.0,0.0,1.0
T08761,2.0,2021-07-06 14:41:01,2021-07-06 15:00:38,N,1.0,52,233,1.0,6.79,22.0,0.0,0.5,5.11,0.0,,0.3,30.66,1.0,2.75,1.0
T06950,2.0,2021-07-05 14:45:35,2021-07-05 14:55:08,N,1.0,65,33,1.0,1.52,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1.0,0.0,1.0
T03426,2.0,2021-07-02 18:26:55,2021-07-02 18:36:30,N,1.0,82,129,2.0,2.7,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T09268,2.0,2021-07-06 18:39:19,2021-07-06 19:32:07,N,1.0,22,226,1.0,13.46,43.5,1.0,0.5,0.0,0.0,,0.3,45.3,1.0,0.0,1.0
T09696,2.0,2021-07-07 06:48:27,2021-07-07 06:56:08,N,1.0,74,166,1.0,1.4,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0,1.0
T01285,2.0,2021-07-01 16:08:22,2021-07-01 16:18:49,N,1.0,41,42,1.0,1.96,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,2.0
T03808,2.0,2021-07-02 22:57:15,2021-07-02 23:06:06,N,1.0,129,226,1.0,1.46,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T05725,2.0,2021-07-04 12:03:41,2021-07-04 12:06:48,N,1.0,42,42,1.0,0.79,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,2.0
T05498,1.0,2021-07-04 08:29:48,2021-07-04 08:32:12,N,1.0,42,42,1.0,0.0,7.2,0.0,0.5,0.0,0.0,,0.3,8.0,1.0,0.0,1.0
T02491,1.0,2021-07-02 11:37:01,2021-07-02 11:52:38,N,1.0,74,140,1.0,3.7,14.0,2.75,0.5,0.0,0.0,,0.3,17.55,1.0,2.75,2.0
T05258,2.0,2021-07-03 22:26:37,2021-07-03 22:38:18,N,1.0,83,226,1.0,2.06,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T01477,2.0,2021-07-01 18:53:14,2021-07-01 18:53:18,N,5.0,265,265,1.0,0.0,53.0,0.0,0.0,6.0,0.0,,0.3,59.3,2.0,0.0,1.0
T02536,2.0,2021-07-02 11:31:42,2021-07-02 11:45:01,N,1.0,41,74,1.0,1.35,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,2.0
T04782,2.0,2021-07-03 16:05:52,2021-07-03 16:17:12,N,1.0,74,236,1.0,2.16,10.0,0.0,0.5,0.0,0.0,,0.3,13.55,1.0,2.75,2.0
T01416,2.0,2021-07-01 17:25:54,2021-07-01 17:34:06,N,1.0,75,75,1.0,1.04,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,1.0
T04697,2.0,2021-07-03 16:22:39,2021-07-03 16:27:57,N,1.0,41,41,1.0,0.7,5.5,0.0,0.5,5.0,0.0,,0.3,11.3,1.0,0.0,1.0
T04211,1.0,2021-07-03 10:25:47,2021-07-03 10:33:21,N,1.0,75,168,1.0,2.4,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,1.0
T08855,1.0,2021-07-06 15:04:34,2021-07-06 15:25:15,N,1.0,228,33,1.0,2.8,15.0,0.5,0.5,3.25,0.0,,0.3,19.55,1.0,0.0,1.0
T02275,1.0,2021-07-02 09:02:35,2021-07-02 09:06:27,N,1.0,74,74,1.0,0.8,5.0,0.0,0.5,1.4,0.0,,0.3,7.2,1.0,0.0,1.0
T06129,2.0,2021-07-04 17:31:46,2021-07-04 17:40:22,N,1.0,95,134,1.0,1.9,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,0.0,1.0
T03093,2.0,2021-07-02 16:06:28,2021-07-02 16:08:57,N,1.0,42,74,1.0,0.72,4.0,1.0,0.5,0.87,0.0,,0.3,6.67,1.0,0.0,1.0
T07945,2.0,2021-07-06 07:11:11,2021-07-06 07:36:03,N,1.0,74,262,1.0,2.2,15.5,0.0,0.5,1.63,0.0,,0.3,17.93,1.0,0.0,1.0
T07418,2.0,2021-07-05 18:43:56,2021-07-05 18:56:11,N,1.0,74,142,1.0,3.95,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,2.75,1.0
T06906,2.0,2021-07-05 13:29:38,2021-07-05 13:36:26,N,1.0,74,263,1.0,1.87,8.0,0.0,0.5,3.46,0.0,,0.3,15.01,1.0,2.75,1.0
T02068,2.0,2021-07-02 07:21:58,2021-07-02 08:42:29,N,1.0,130,61,1.0,13.34,61.5,0.0,0.5,0.0,0.0,,0.3,62.3,1.0,0.0,1.0
T09334,2.0,2021-07-06 18:24:52,2021-07-06 18:28:53,N,1.0,75,151,1.0,1.01,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0,1.0
T05386,2.0,2021-07-04 02:23:09,2021-07-04 02:31:42,N,1.0,127,136,2.0,1.36,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T02628,2.0,2021-07-02 12:35:10,2021-07-02 12:44:34,N,1.0,75,262,1.0,1.14,7.5,0.0,0.5,0.0,0.0,,0.3,11.05,1.0,2.75,2.0
T05564,2.0,2021-07-04 10:45:48,2021-07-04 10:48:42,N,1.0,75,263,1.0,0.7,4.5,0.0,0.5,0.0,0.0,,0.3,8.05,1.0,2.75,2.0
T08192,2.0,2021-07-06 10:35:30,2021-07-06 10:50:53,N,1.0,95,171,5.0,4.98,17.5,0.0,0.5,1.7,0.0,,0.3,20.0,1.0,0.0,1.0
T03886,1.0,2021-07-03 00:12:01,2021-07-03 00:29:41,N,1.0,264,137,1.0,6.2,20.5,3.25,0.5,4.91,0.0,,0.3,29.46,1.0,2.75,1.0
T01312,2.0,2021-07-01 17:29:51,2021-07-01 17:34:02,N,1.0,33,66,1.0,0.76,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T06855,2.0,2021-07-05 13:53:44,2021-07-05 14:47:31,N,1.0,75,75,1.0,30.45,80.5,0.0,0.5,0.0,6.55,,0.3,87.85,1.0,0.0,1.0
T01970,2.0,2021-07-02 03:30:27,2021-07-02 03:43:30,N,1.0,226,83,1.0,1.61,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T09509,2.0,2021-07-06 21:28:24,2021-07-06 21:40:28,N,1.0,129,7,1.0,2.42,11.0,0.5,0.5,3.69,0.0,,0.3,15.99,1.0,0.0,1.0
T02893,2.0,2021-07-02 14:20:41,2021-07-02 14:32:24,N,1.0,75,238,1.0,1.81,9.5,0.0,0.5,3.09,0.0,,0.3,13.39,1.0,0.0,1.0
T05272,2.0,2021-07-03 22:36:39,2021-07-03 22:46:15,N,1.0,43,48,1.0,3.26,11.0,0.5,0.5,0.0,0.0,,0.3,15.05,1.0,2.75,1.0
T04797,2.0,2021-07-03 16:26:57,2021-07-03 16:36:01,N,1.0,82,56,1.0,0.62,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T09875,2.0,2021-07-07 08:12:30,2021-07-07 08:26:20,N,1.0,52,88,6.0,3.97,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,2.75,1.0
T02612,2.0,2021-07-02 12:18:39,2021-07-02 12:47:14,N,1.0,243,265,1.0,12.59,38.0,0.0,0.5,0.0,0.0,,0.3,38.8,1.0,0.0,1.0
T02702,2.0,2021-07-02 12:17:00,2021-07-02 12:50:04,N,1.0,74,51,1.0,11.2,34.0,0.0,0.5,0.0,0.0,,0.3,34.8,1.0,0.0,2.0
T03031,2.0,2021-07-02 15:16:16,2021-07-02 15:36:32,N,1.0,181,62,1.0,1.79,13.5,0.0,0.5,4.29,0.0,,0.3,18.59,1.0,0.0,1.0
T02939,2.0,2021-07-02 14:11:33,2021-07-02 14:12:57,N,1.0,207,207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0
T04781,2.0,2021-07-03 16:46:58,2021-07-03 16:54:30,N,1.0,74,152,1.0,1.3,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0,1.0
T04570,1.0,2021-07-03 14:11:37,2021-07-03 14:18:25,N,1.0,116,42,1.0,1.1,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,2.0
T08943,1.0,2021-07-06 16:56:07,2021-07-06 17:00:58,N,1.0,75,43,1.0,0.5,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T00921,2.0,2021-07-01 14:44:55,2021-07-01 14:52:16,N,1.0,75,238,1.0,1.19,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T00386,2.0,2021-07-01 09:02:45,2021-07-01 09:11:08,N,1.0,42,166,1.0,1.62,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T05014,2.0,2021-07-03 18:58:58,2021-07-03 19:14:22,N,1.0,25,232,1.0,3.09,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,2.75,1.0
T07080,2.0,2021-07-05 15:44:36,2021-07-05 15:57:48,N,1.0,74,166,1.0,2.22,11.0,0.0,0.5,2.12,0.0,,0.3,13.92,1.0,0.0,1.0
T00771,1.0,2021-07-01 12:56:07,2021-07-01 13:16:31,N,1.0,152,243,1.0,2.6,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,1.0,0.0,1.0
T01167,2.0,2021-07-01 15:33:25,2021-07-01 16:30:18,N,1.0,75,217,1.0,10.22,38.5,0.0,0.5,0.0,0.0,,0.3,42.05,1.0,2.75,2.0
T08844,1.0,2021-07-06 15:58:49,2021-07-06 17:06:16,N,1.0,35,136,1.0,0.0,38.2,0.0,0.5,0.0,6.55,,0.3,45.55,1.0,0.0,1.0
T09086,2.0,2021-07-06 17:30:11,2021-07-06 17:36:09,N,1.0,95,95,1.0,0.96,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T00668,2.0,2021-07-01 11:59:07,2021-07-01 12:03:00,N,1.0,74,74,1.0,0.41,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T02786,1.0,2021-07-02 13:54:45,2021-07-02 14:08:06,N,1.0,41,42,3.0,2.0,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T04909,2.0,2021-07-03 17:02:25,2021-07-03 17:05:55,N,1.0,74,74,1.0,0.55,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T02930,2.0,2021-07-02 14:55:53,2021-07-02 15:01:06,N,1.0,166,166,1.0,1.0,5.5,0.0,0.5,1.58,0.0,,0.3,7.88,1.0,0.0,1.0
T05062,2.0,2021-07-03 19:38:18,2021-07-03 19:48:08,N,1.0,74,213,1.0,4.94,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,2.0
T09009,2.0,2021-07-06 16:20:46,2021-07-06 16:25:38,N,1.0,42,41,1.0,0.53,5.0,1.0,0.5,1.36,0.0,,0.3,8.16,1.0,0.0,1.0
T05481,2.0,2021-07-04 08:37:33,2021-07-04 08:42:16,N,1.0,41,42,1.0,0.92,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T02209,2.0,2021-07-02 09:13:47,2021-07-02 10:58:20,N,1.0,18,18,1.0,6.24,59.0,0.0,0.5,10.0,0.0,,0.3,69.8,1.0,0.0,1.0
T07662,1.0,2021-07-05 21:22:15,2021-07-05 21:30:56,N,1.0,74,262,1.0,2.1,8.5,3.25,0.5,0.0,0.0,,0.3,12.55,1.0,2.75,2.0
T01228,2.0,2021-07-01 16:58:16,2021-07-01 16:58:21,N,5.0,41,41,5.0,0.0,8.0,0.0,0.0,1.66,0.0,,0.3,9.96,2.0,0.0,1.0
T06162,2.0,2021-07-04 18:03:35,2021-07-04 18:10:16,N,1.0,43,239,1.0,1.83,7.5,0.0,0.5,0.0,0.0,,0.3,11.05,1.0,2.75,2.0
T03968,2.0,2021-07-03 05:42:14,2021-07-03 05:42:18,N,5.0,159,159,1.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.3,14.3,2.0,0.0,1.0
T03257,1.0,2021-07-02 17:07:42,2021-07-02 17:13:01,N,1.0,41,74,2.0,0.5,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T07799,2.0,2021-07-05 23:00:46,2021-07-05 23:01:22,N,1.0,260,260,1.0,0.06,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1.0,0.0,2.0
T09174,2.0,2021-07-06 17:27:21,2021-07-06 17:50:30,N,1.0,41,247,1.0,3.45,16.5,1.0,0.5,0.0,0.0,,0.3,18.3,1.0,0.0,2.0
T09760,1.0,2021-07-07 07:09:53,2021-07-07 07:14:55,N,1.0,74,42,1.0,0.9,5.5,0.0,0.5,1.85,0.0,,0.3,8.15,1.0,0.0,1.0
T07278,1.0,2021-07-05 17:24:38,2021-07-05 17:39:23,N,1.0,82,197,3.0,3.9,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,2.0
T02569,2.0,2021-07-02 11:05:55,2021-07-02 11:32:11,N,1.0,226,77,1.0,9.39,29.5,0.0,0.5,0.0,0.0,,0.3,30.3,1.0,0.0,1.0
T01243,2.0,2021-07-01 16:09:15,2021-07-01 16:13:00,N,1.0,75,238,6.0,1.06,5.5,1.0,0.5,0.0,0.0,,0.3,10.05,1.0,2.75,2.0
T08463,2.0,2021-07-06 12:17:04,2021-07-06 12:21:30,N,1.0,244,244,1.0,0.59,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,0.0,1.0
T09728,2.0,2021-07-07 07:13:39,2021-07-07 07:27:05,N,1.0,74,238,1.0,2.3,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0,2.0
T02264,2.0,2021-07-02 09:55:21,2021-07-02 10:07:52,N,1.0,75,162,1.0,2.39,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,1.0,2.75,1.0
T07260,2.0,2021-07-05 17:14:26,2021-07-05 17:52:13,N,1.0,22,132,1.0,17.23,49.0,0.0,0.5,0.0,0.0,,0.3,49.8,1.0,0.0,2.0
T08882,2.0,2021-07-06 15:50:41,2021-07-06 16:16:04,N,1.0,33,14,1.0,6.23,21.5,0.0,0.5,5.08,0.0,,0.3,27.38,1.0,0.0,1.0
T05822,2.0,2021-07-04 14:47:35,2021-07-04 14:50:57,N,1.0,244,244,1.0,0.34,4.0,0.0,0.5,1.2,0.0,,0.3,6.0,1.0,0.0,1.0
T02336,2.0,2021-07-02 09:48:34,2021-07-02 10:04:28,N,1.0,75,166,1.0,2.12,12.0,0.0,0.5,2.56,0.0,,0.3,15.36,1.0,0.0,1.0
T07321,2.0,2021-07-05 17:57:32,2021-07-05 18:16:26,N,1.0,43,100,1.0,3.77,15.5,0.0,0.5,3.81,0.0,,0.3,22.86,1.0,2.75,1.0
T06467,2.0,2021-07-05 00:23:39,2021-07-05 00:32:29,N,1.0,242,248,1.0,1.97,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,1.0
T03172,2.0,2021-07-02 16:58:30,2021-07-02 17:12:06,N,1.0,74,262,2.0,2.56,11.5,1.0,0.5,0.0,0.0,,0.3,16.05,1.0,2.75,2.0
T04359,1.0,2021-07-03 12:19:26,2021-07-03 12:26:49,N,1.0,95,95,1.0,1.1,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T05041,2.0,2021-07-03 19:13:44,2021-07-03 19:16:14,N,1.0,41,42,1.0,0.44,4.0,0.0,0.5,0.96,0.0,,0.3,5.76,1.0,0.0,1.0
T03372,2.0,2021-07-02 17:57:52,2021-07-02 18:30:43,N,1.0,130,82,2.0,6.99,26.0,1.0,0.5,0.0,0.0,,0.3,27.8,1.0,0.0,2.0
T09395,2.0,2021-07-06 19:31:14,2021-07-06 19:39:54,N,1.0,52,195,1.0,1.74,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,2.0
T06090,2.0,2021-07-04 17:31:09,2021-07-04 17:39:14,N,1.0,74,236,2.0,2.29,8.5,0.0,0.5,2.41,0.0,,0.3,14.46,1.0,2.75,1.0
T00986,1.0,2021-07-01 14:51:27,2021-07-01 14:54:46,N,1.0,152,166,1.0,1.0,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,3.0
T04583,2.0,2021-07-03 14:54:12,2021-07-03 14:56:56,N,1.0,75,74,1.0,0.6,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T02637,2.0,2021-07-02 12:08:18,2021-07-02 12:36:00,N,1.0,75,243,1.0,6.25,24.0,0.0,0.5,4.96,0.0,,0.3,29.76,1.0,0.0,1.0
T04432,2.0,2021-07-03 13:56:51,2021-07-03 14:16:02,N,1.0,82,216,1.0,5.5,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,1.0,0.0,2.0
T04508,2.0,2021-07-03 14:07:17,2021-07-03 14:18:37,N,5.0,74,75,1.0,1.63,9.0,0.0,0.0,0.0,0.0,,0.3,9.3,2.0,0.0,2.0
T09951,2.0,2021-07-07 09:15:26,2021-07-07 09:31:22,N,1.0,74,60,1.0,4.76,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,1.0,0.0,2.0
T08404,2.0,2021-07-06 11:57:16,2021-07-06 12:24:53,N,1.0,244,162,1.0,8.09,28.0,0.0,0.5,6.31,0.0,,0.3,37.86,1.0,2.75,1.0
T08918,2.0,2021-07-06 15:58:35,2021-07-06 16:09:15,N,1.0,166,74,1.0,1.35,8.5,0.0,0.5,1.67,0.0,,0.3,10.97,1.0,0.0,1.0
T03376,2.0,2021-07-02 19:00:13,2021-07-02 19:11:07,N,1.0,181,97,1.0,1.37,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,1.0
T04925,2.0,2021-07-03 18:08:14,2021-07-03 18:13:51,N,1.0,75,75,1.0,0.8,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,1.0
T08712,2.0,2021-07-06 14:34:42,2021-07-06 16:04:36,N,1.0,221,14,1.0,27.66,91.5,0.0,0.5,0.0,6.55,,0.3,98.85,1.0,0.0,1.0
T06501,2.0,2021-07-05 02:59:12,2021-07-05 03:10:24,N,1.0,166,262,1.0,3.55,12.5,0.5,0.5,1.66,0.0,,0.3,18.21,1.0,2.75,1.0
T06659,1.0,2021-07-05 09:48:59,2021-07-05 10:07:22,N,1.0,74,31,3.0,6.5,22.0,0.0,0.5,4.55,0.0,,0.3,27.35,1.0,0.0,1.0
T09038,2.0,2021-07-06 17:21:03,2021-07-06 17:51:46,N,1.0,241,74,1.0,7.28,27.0,1.0,0.5,0.0,0.0,,0.3,28.8,1.0,0.0,1.0
T08810,2.0,2021-07-06 15:57:07,2021-07-06 16:09:35,N,1.0,244,238,1.0,5.17,16.5,0.0,0.5,1.0,0.0,,0.3,21.05,1.0,2.75,1.0
T06829,1.0,2021-07-05 12:34:59,2021-07-05 12:35:03,N,1.0,116,116,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0,2.0
T03776,2.0,2021-07-02 21:38:47,2021-07-02 21:42:16,N,1.0,75,238,1.0,1.11,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,0.0,1.0
T03265,2.0,2021-07-02 17:24:26,2021-07-02 17:29:20,N,1.0,75,236,1.0,0.59,5.5,1.0,0.5,2.01,0.0,,0.3,12.06,1.0,2.75,1.0
T07684,2.0,2021-07-05 21:35:09,2021-07-05 21:59:31,N,1.0,212,152,2.0,6.92,23.5,0.5,0.5,0.0,0.0,,0.3,24.8,1.0,0.0,2.0
T07547,2.0,2021-07-05 19:40:53,2021-07-05 19:51:06,N,1.0,75,244,1.0,4.52,14.5,0.0,0.5,3.06,0.0,,0.3,18.36,1.0,0.0,1.0
