ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge
T03337,2.0,2021-07-02 17:37:04,2021-07-02 17:48:02,N,1.0,74,74,1.0,1.06,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T08326,2.0,2021-07-06 11:05:22,2021-07-06 11:26:34,N,1.0,166,263,1.0,3.27,15.5,0.0,0.5,4.0,0.0,,0.3,23.05,1.0,2.75
T03128,2.0,2021-07-02 17:21:43,2021-07-02 17:23:16,N,1.0,264,264,5.0,0.0,2.1,0.0,0.5,0.0,0.0,,0.3,2.9,1.0,0.0
T05537,2.0,2021-07-04 09:39:22,2021-07-04 09:43:19,N,1.0,74,42,1.0,0.6,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T03269,2.0,2021-07-02 17:58:37,2021-07-02 18:18:56,N,1.0,168,42,1.0,1.42,13.5,1.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T03455,2.0,2021-07-02 18:20:54,2021-07-02 18:30:33,N,1.0,75,42,2.0,2.21,9.5,1.0,0.5,2.0,0.0,,0.3,13.3,1.0,0.0
T07775,2.0,2021-07-05 23:21:07,2021-07-05 23:22:19,N,1.0,42,42,1.0,0.27,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,1.0,0.0
T01559,2.0,2021-07-01 18:30:16,2021-07-01 18:33:51,N,1.0,75,263,1.0,0.5,4.5,1.0,0.5,1.81,0.0,,0.3,10.86,1.0,2.75
T05916,1.0,2021-07-04 15:38:35,2021-07-04 16:18:35,N,1.0,61,178,1.0,6.9,29.5,0.0,0.5,0.0,0.0,,0.3,30.3,1.0,0.0
T05897,2.0,2021-07-04 15:52:51,2021-07-04 16:47:47,N,1.0,129,265,1.0,15.31,49.0,0.0,0.5,0.0,0.0,,0.3,49.8,1.0,0.0
T05726,2.0,2021-07-04 12:20:58,2021-07-04 12:34:25,N,1.0,42,116,1.0,1.65,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0
T06416,2.0,2021-07-04 22:39:21,2021-07-04 23:41:04,N,1.0,226,72,1.0,6.9,38.0,0.5,0.5,0.0,0.0,,0.3,39.3,1.0,0.0
T02549,2.0,2021-07-02 11:50:04,2021-07-02 11:56:11,N,1.0,75,74,1.0,0.89,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T05244,2.0,2021-07-03 21:19:49,2021-07-03 21:26:32,N,5.0,41,247,1.0,1.22,15.0,0.0,0.0,0.0,0.0,,0.3,15.3,2.0,0.0
T01364,2.0,2021-07-01 17:55:02,2021-07-01 18:07:06,N,1.0,7,193,5.0,1.83,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0
T02678,2.0,2021-07-02 12:14:31,2021-07-02 12:33:00,N,1.0,41,237,1.0,2.98,14.0,0.0,0.5,0.0,0.0,,0.3,17.55,1.0,2.75
T00024,2.0,2021-07-01 00:08:37,2021-07-01 00:13:55,N,1.0,41,42,1.0,1.04,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T07789,2.0,2021-07-06 00:24:59,2021-07-06 00:28:30,N,1.0,166,152,1.0,0.76,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T01268,2.0,2021-07-01 16:35:04,2021-07-01 18:01:55,N,1.0,61,76,1.0,4.94,48.5,1.0,0.5,0.0,0.0,,0.3,50.3,1.0,0.0
T08843,1.0,2021-07-06 15:04:08,2021-07-06 15:34:54,N,1.0,123,222,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,0.0
T08964,2.0,2021-07-06 16:33:50,2021-07-06 16:54:30,N,1.0,166,74,1.0,2.37,14.5,1.0,0.5,3.26,0.0,,0.3,19.56,1.0,0.0
T00312,2.0,2021-07-01 09:26:00,2021-07-01 09:29:46,N,1.0,74,74,1.0,0.46,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T06346,2.0,2021-07-04 21:47:50,2021-07-04 21:47:54,N,5.0,212,212,1.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.3,20.3,2.0,0.0
T06207,2.0,2021-07-04 18:51:14,2021-07-04 19:02:57,N,5.0,242,32,2.0,2.33,12.0,0.0,0.0,0.0,0.0,,0.3,12.3,2.0,0.0
T08367,2.0,2021-07-06 11:35:24,2021-07-06 11:39:55,N,1.0,75,238,1.0,1.0,5.5,0.0,0.5,2.72,0.0,,0.3,11.77,1.0,2.75
T03180,1.0,2021-07-02 16:06:41,2021-07-02 16:11:16,N,1.0,166,238,1.0,1.0,5.5,3.75,0.5,1.0,0.0,,0.3,11.05,1.0,2.75
T01233,1.0,2021-07-01 16:40:26,2021-07-01 16:53:06,N,1.0,82,173,1.0,1.8,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0
T00933,2.0,2021-07-01 14:39:48,2021-07-01 14:52:57,N,1.0,97,49,1.0,1.3,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T00314,2.0,2021-07-01 09:19:38,2021-07-01 09:25:17,N,1.0,75,74,1.0,1.6,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T07480,2.0,2021-07-05 19:47:56,2021-07-05 19:55:29,N,1.0,7,202,1.0,1.7,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T09094,2.0,2021-07-06 17:33:58,2021-07-06 17:42:42,N,1.0,94,247,1.0,1.68,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T09746,2.0,2021-07-07 07:25:01,2021-07-07 07:38:57,N,1.0,74,140,1.0,3.62,14.0,0.0,0.5,0.0,0.0,,0.3,17.55,1.0,2.75
T01406,1.0,2021-07-01 17:50:17,2021-07-01 18:07:07,N,1.0,223,138,2.0,3.5,15.5,1.0,0.5,5.15,0.0,,0.3,22.45,1.0,0.0
T08189,1.0,2021-07-06 10:31:17,2021-07-06 10:36:33,N,1.0,41,116,1.0,1.0,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T07917,2.0,2021-07-06 07:21:19,2021-07-06 07:21:31,N,1.0,193,193,1.0,0.0,2.5,0.0,0.5,0.01,0.0,,0.3,3.31,1.0,0.0
T06813,2.0,2021-07-05 12:52:36,2021-07-05 13:04:22,N,1.0,188,97,1.0,2.32,10.5,0.0,0.5,2.0,0.0,,0.3,13.3,1.0,0.0
T07999,2.0,2021-07-06 08:09:37,2021-07-06 08:18:22,N,1.0,41,151,1.0,1.14,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T02089,2.0,2021-07-02 08:04:05,2021-07-02 08:13:56,N,1.0,152,74,1.0,1.59,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0
T09251,2.0,2021-07-06 18:30:06,2021-07-06 18:34:21,N,1.0,52,40,2.0,0.71,5.0,1.0,0.5,2.04,0.0,,0.3,8.84,1.0,0.0
T02163,2.0,2021-07-02 08:32:17,2021-07-02 08:42:46,N,1.0,75,141,6.0,2.41,10.0,0.0,0.5,2.0,0.0,,0.3,15.55,1.0,2.75
T00715,1.0,2021-07-01 12:11:41,2021-07-01 12:21:37,N,1.0,65,25,1.0,1.1,8.0,0.0,0.5,1.75,0.0,,0.3,10.55,1.0,0.0
T03982,2.0,2021-07-03 06:50:17,2021-07-03 06:58:25,N,1.0,152,41,1.0,1.48,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T08080,2.0,2021-07-06 09:03:18,2021-07-06 09:07:49,N,1.0,41,41,1.0,0.54,5.0,0.0,0.5,2.0,0.0,,0.3,7.8,1.0,0.0
T07236,2.0,2021-07-05 17:38:33,2021-07-05 17:50:10,N,1.0,97,17,1.0,2.34,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,0.0
T04499,2.0,2021-07-03 14:43:00,2021-07-03 14:47:18,N,1.0,75,43,5.0,0.72,5.0,0.0,0.5,1.0,0.0,,0.3,9.55,1.0,2.75
T09042,1.0,2021-07-06 16:43:40,2021-07-06 16:51:29,N,1.0,97,181,1.0,0.8,6.5,1.0,0.5,1.75,0.0,,0.3,10.05,1.0,0.0
T09735,2.0,2021-07-07 06:37:38,2021-07-07 06:42:29,N,1.0,74,74,1.0,0.98,5.5,0.0,0.5,3.0,0.0,,0.3,9.3,1.0,0.0
T03924,2.0,2021-07-03 02:51:33,2021-07-03 03:29:45,N,1.0,75,230,1.0,7.07,30.0,0.5,0.5,0.0,0.0,,0.3,34.05,1.0,2.75
T02947,2.0,2021-07-02 15:46:52,2021-07-02 15:48:05,N,5.0,7,7,1.0,0.1,18.0,0.0,0.0,0.0,0.0,,0.3,18.3,2.0,0.0
T01666,2.0,2021-07-01 19:35:25,2021-07-01 20:14:36,N,5.0,168,159,2.0,5.07,18.0,0.0,0.0,0.0,0.0,,0.3,18.3,2.0,0.0
T01790,2.0,2021-07-01 21:29:57,2021-07-01 21:55:44,N,1.0,42,259,6.0,9.0,28.0,0.5,0.5,0.0,0.0,,0.3,29.3,1.0,0.0
T05407,2.0,2021-06-10 18:17:25,2021-06-10 19:37:51,N,1.0,35,130,1.0,12.81,55.0,0.5,0.5,0.0,0.0,,0.3,56.3,1.0,0.0
T04951,2.0,2021-07-03 18:32:43,2021-07-03 18:48:11,N,1.0,82,56,1.0,2.27,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0
T02259,2.0,2021-07-02 09:46:08,2021-07-02 09:48:00,N,1.0,74,74,1.0,0.25,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0
T02512,1.0,2021-07-02 11:48:37,2021-07-02 12:01:24,N,1.0,97,62,1.0,2.6,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T04875,2.0,2021-07-03 17:39:06,2021-07-03 17:49:42,N,1.0,97,49,1.0,1.85,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,0.0
T05806,2.0,2021-07-04 13:08:14,2021-07-04 13:08:19,N,1.0,41,41,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0
T02463,2.0,2021-07-02 10:49:49,2021-07-02 10:55:32,N,1.0,42,42,1.0,0.99,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T04643,2.0,2021-07-03 15:09:44,2021-07-03 15:18:48,N,1.0,41,151,1.0,1.25,7.5,0.0,0.5,2.49,0.0,,0.3,10.79,1.0,0.0
T07030,2.0,2021-07-05 15:39:56,2021-07-05 15:53:45,N,1.0,7,129,1.0,3.29,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,1.0,0.0
T00539,2.0,2021-07-01 11:00:53,2021-07-01 11:06:40,N,1.0,41,41,1.0,0.78,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T00179,2.0,2021-07-01 07:38:54,2021-07-01 08:14:51,N,4.0,74,265,1.0,14.11,58.0,0.0,0.5,0.0,0.0,,0.3,58.8,1.0,0.0
T00590,2.0,2021-07-01 11:16:51,2021-07-01 11:30:28,N,1.0,33,49,1.0,1.79,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0
T04527,2.0,2021-07-03 14:11:39,2021-07-03 14:19:59,N,1.0,129,129,5.0,1.2,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T01385,1.0,2021-07-01 17:41:10,2021-07-01 17:59:55,N,1.0,82,135,1.0,3.4,14.0,1.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0
T07766,2.0,2021-07-05 23:03:16,2021-07-05 23:20:09,N,1.0,33,249,1.0,4.0,15.5,0.5,0.5,1.0,0.0,,0.3,20.55,1.0,2.75
T03869,2.0,2021-07-02 23:07:23,2021-07-02 23:20:24,N,1.0,74,238,1.0,3.03,11.5,0.5,0.5,3.11,0.0,,0.3,18.66,1.0,2.75
T05839,2.0,2021-07-04 14:08:45,2021-07-05 13:21:26,N,1.0,42,116,1.0,1.94,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T05571,2.0,2021-07-04 10:19:26,2021-07-04 10:28:47,N,1.0,74,41,1.0,1.58,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0
T04767,2.0,2021-07-03 16:36:51,2021-07-03 16:44:03,N,1.0,41,74,1.0,0.82,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T05761,2.0,2021-07-04 13:53:15,2021-07-04 14:02:24,N,1.0,41,43,5.0,2.24,9.0,0.0,0.5,3.14,0.0,,0.3,15.69,1.0,2.75
T05023,2.0,2021-07-03 19:27:11,2021-07-03 19:35:52,N,1.0,65,181,1.0,1.52,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1.0,0.0
T06665,2.0,2021-07-05 10:51:26,2021-07-05 11:06:08,N,1.0,42,238,1.0,3.06,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,2.75
T03464,2.0,2021-07-02 18:04:51,2021-07-02 18:24:18,N,1.0,75,186,1.0,3.66,15.5,1.0,0.5,0.0,0.0,,0.3,20.05,1.0,2.75
T04335,2.0,2021-07-03 12:39:27,2021-07-03 12:54:22,N,1.0,41,247,1.0,1.98,11.5,0.0,0.5,2.46,0.0,,0.3,14.76,1.0,0.0
T03015,2.0,2021-07-02 15:27:45,2021-07-02 15:38:54,N,1.0,82,157,1.0,1.83,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T02568,2.0,2021-07-02 11:29:30,2021-07-02 12:07:12,N,1.0,61,225,1.0,2.53,23.0,0.0,0.5,0.0,0.0,,0.3,23.8,1.0,0.0
T01207,1.0,2021-07-01 16:36:48,2021-07-01 16:55:57,N,1.0,41,263,1.0,2.8,15.0,3.75,0.5,3.9,0.0,,0.3,23.45,1.0,2.75
T05416,2.0,2021-07-04 03:19:24,2021-07-04 03:36:51,N,5.0,136,259,1.0,6.11,20.0,0.0,0.0,0.0,0.0,,0.3,20.3,2.0,0.0
T00510,1.0,2021-07-01 10:10:04,2021-07-01 10:34:34,N,1.0,136,51,1.0,0.0,18.2,0.0,0.5,0.0,0.0,,0.3,19.0,1.0,0.0
T01862,2.0,2021-07-01 23:09:14,2021-07-01 23:19:24,N,1.0,244,152,1.0,1.72,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T07845,1.0,2021-07-06 06:23:25,2021-07-06 06:46:20,N,1.0,243,249,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,0.0
T05074,2.0,2021-07-03 19:23:37,2021-07-03 19:28:44,N,1.0,184,46,2.0,2.44,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0
T01763,2.0,2021-07-01 21:13:11,2021-07-01 21:24:15,N,1.0,7,7,1.0,1.83,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T01734,1.0,2021-07-01 20:20:11,2021-07-01 21:16:26,N,1.0,100,51,1.0,0.0,32.2,0.0,0.5,0.0,0.0,,0.3,33.0,1.0,0.0
T03091,2.0,2021-07-02 16:33:32,2021-07-02 16:42:01,N,1.0,166,238,1.0,1.19,7.5,1.0,0.5,0.0,0.0,,0.3,12.05,1.0,2.75
T00270,2.0,2021-07-01 08:23:35,2021-07-01 08:30:15,N,1.0,74,75,1.0,1.39,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0
T06581,1.0,2021-07-05 08:24:31,2021-07-05 08:41:25,N,1.0,41,247,1.0,3.2,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T08871,2.0,2021-07-06 15:36:02,2021-07-06 16:04:39,N,1.0,42,246,1.0,6.89,26.5,0.0,0.5,2.95,0.0,,0.3,33.0,1.0,2.75
T04237,2.0,2021-07-03 11:48:21,2021-07-03 12:04:34,N,1.0,75,116,1.0,3.85,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T02187,2.0,2021-07-02 08:49:29,2021-07-02 09:01:34,N,1.0,166,74,1.0,2.22,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0
T02498,2.0,2021-07-02 11:41:55,2021-07-02 11:53:54,N,1.0,25,257,1.0,3.17,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,1.0,0.0
T09606,2.0,2021-07-07 00:18:04,2021-07-07 00:22:51,N,1.0,74,74,1.0,0.87,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T02609,2.0,2021-07-02 11:20:42,2021-07-02 11:28:21,N,1.0,75,74,1.0,1.42,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T05367,2.0,2021-07-04 01:30:51,2021-07-04 01:38:10,N,1.0,95,196,1.0,1.55,7.5,0.5,0.5,2.64,0.0,,0.3,11.44,1.0,0.0
T01366,1.0,2021-07-01 17:01:20,2021-07-01 17:13:05,N,1.0,74,24,1.0,1.5,9.0,1.0,0.5,3.2,0.0,,0.3,14.0,1.0,0.0
T08806,1.0,2021-07-06 15:45:17,2021-07-06 15:57:54,N,1.0,250,51,1.0,0.0,18.2,0.0,0.5,0.0,0.0,,0.3,19.0,1.0,0.0
T09204,2.0,2021-07-06 18:46:30,2021-07-06 18:54:08,N,1.0,42,42,1.0,1.24,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,1.0,0.0
T02805,2.0,2021-07-02 12:55:56,2021-07-02 13:02:53,N,1.0,95,95,1.0,0.73,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T03183,1.0,2021-07-02 16:04:11,2021-07-02 16:22:02,N,1.0,188,72,1.0,2.5,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,1.0,0.0
T04081,2.0,2021-07-03 09:49:10,2021-07-03 09:51:56,N,1.0,41,74,1.0,0.5,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T00644,2.0,2021-07-01 11:28:38,2021-07-01 11:35:06,N,1.0,236,263,1.0,0.78,6.0,0.0,0.5,1.0,0.0,,0.3,10.55,1.0,2.75
T09862,2.0,2021-07-07 08:40:35,2021-07-07 08:50:15,N,1.0,75,236,1.0,1.18,8.0,0.0,0.5,1.0,0.0,,0.3,12.55,1.0,2.75
T05830,2.0,2021-07-04 14:45:56,2021-07-04 14:57:35,N,1.0,166,74,1.0,1.86,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T08395,2.0,2021-07-06 11:35:20,2021-07-06 12:26:00,N,1.0,74,157,1.0,11.71,42.5,0.0,0.5,0.0,6.55,,0.3,49.85,1.0,0.0
T00621,2.0,2021-07-01 11:05:06,2021-07-01 11:40:26,N,1.0,74,236,1.0,5.55,24.5,0.0,0.5,5.61,0.0,,0.3,33.66,1.0,2.75
T09871,2.0,2021-07-07 08:30:52,2021-07-07 08:32:46,N,1.0,152,116,1.0,0.21,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0
T06921,2.0,2021-07-05 13:12:34,2021-07-05 13:37:29,N,1.0,42,186,1.0,7.0,25.0,0.0,0.5,5.71,0.0,,0.3,34.26,1.0,2.75
T02553,1.0,2021-07-02 11:18:10,2021-07-02 11:34:34,N,1.0,95,63,1.0,0.0,15.2,0.0,0.5,0.0,0.0,,0.3,16.0,1.0,0.0
T06273,2.0,2021-07-04 19:56:20,2021-07-04 20:03:41,N,1.0,75,42,1.0,1.88,8.0,0.0,0.5,1.0,0.0,,0.3,9.8,1.0,0.0
T04904,2.0,2021-07-03 17:12:32,2021-07-03 17:23:03,N,1.0,134,98,1.0,5.49,16.5,0.0,0.5,3.46,0.0,,0.3,20.76,1.0,0.0
T03258,2.0,2021-07-02 17:25:35,2021-07-02 17:36:12,N,1.0,41,42,1.0,1.53,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T09040,2.0,2021-07-06 16:37:00,2021-07-06 16:57:23,N,1.0,197,10,5.0,3.45,15.5,1.0,0.5,0.0,0.0,,0.3,17.3,1.0,0.0
T00389,1.0,2021-07-01 09:04:41,2021-07-01 09:21:08,N,1.0,75,237,1.0,2.7,12.5,2.75,0.5,0.0,0.0,,0.3,16.05,1.0,2.75
T08540,1.0,2021-07-06 13:50:27,2021-07-06 13:51:15,N,1.0,145,145,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0
T09243,2.0,2021-07-06 18:17:36,2021-07-06 19:01:56,N,2.0,41,132,1.0,18.08,52.0,4.5,0.5,12.77,6.55,,0.3,76.62,1.0,0.0
T00616,2.0,2021-07-01 11:19:08,2021-07-01 11:36:05,N,1.0,7,112,1.0,3.68,15.0,0.0,0.5,4.74,0.0,,0.3,20.54,1.0,0.0
T00061,2.0,2021-07-01 05:06:24,2021-07-01 05:51:14,N,1.0,159,23,1.0,30.59,82.0,0.5,0.5,0.0,6.55,,0.3,89.85,1.0,0.0
T06517,2.0,2021-07-05 03:49:17,2021-07-05 04:23:30,N,1.0,168,248,2.0,5.97,26.0,0.5,0.5,0.0,0.0,,0.3,27.3,1.0,0.0
T02821,2.0,2021-07-02 14:15:26,2021-07-02 14:20:22,N,1.0,43,238,1.0,1.01,5.5,0.0,0.5,1.0,0.0,,0.3,10.05,1.0,2.75
T02931,2.0,2021-07-02 14:27:28,2021-07-02 14:54:24,N,1.0,41,68,1.0,4.41,19.5,0.0,0.5,4.61,0.0,,0.3,27.66,1.0,2.75
T09972,2.0,2021-07-07 09:34:09,2021-07-07 09:46:05,N,1.0,74,166,1.0,2.11,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1.0,0.0
T03303,2.0,2021-07-02 17:06:04,2021-07-02 17:23:02,N,1.0,130,95,3.0,4.4,16.5,1.0,0.5,4.58,0.0,,0.3,22.88,1.0,0.0
T08596,1.0,2021-07-06 13:25:31,2021-07-06 13:58:05,N,1.0,82,10,6.0,7.2,25.5,0.0,0.5,0.0,0.0,,0.3,26.3,1.0,0.0
T01761,1.0,2021-07-01 21:08:03,2021-07-01 21:24:12,N,1.0,130,205,1.0,3.3,13.5,0.5,0.5,1.0,0.0,,0.3,15.8,1.0,0.0
T06741,2.0,2021-07-05 11:19:02,2021-07-05 11:48:21,N,1.0,155,67,1.0,5.69,23.0,0.0,0.5,4.76,0.0,,0.3,28.56,1.0,0.0
T01824,2.0,2021-07-01 22:50:49,2021-07-01 23:01:34,N,1.0,74,233,1.0,3.34,11.5,0.5,0.5,2.0,0.0,,0.3,17.55,1.0,2.75
T01706,2.0,2021-07-01 20:10:53,2021-07-01 21:15:43,N,1.0,43,26,1.0,15.77,52.0,0.5,0.5,0.0,0.0,,0.3,56.05,1.0,2.75
T06165,1.0,2021-07-04 18:39:18,2021-07-04 19:02:40,N,1.0,34,230,2.0,5.8,20.5,2.75,0.5,0.0,0.0,,0.3,24.05,1.0,2.75
T02006,2.0,2021-07-02 06:24:13,2021-07-02 07:02:41,N,1.0,235,197,1.0,17.55,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,1.0,0.0
T02572,2.0,2021-07-02 11:21:45,2021-07-02 11:29:27,N,1.0,41,24,1.0,1.29,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1.0,0.0
T06652,1.0,2021-07-05 09:55:43,2021-07-05 10:03:39,N,1.0,116,244,1.0,1.5,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T01502,2.0,2021-07-01 18:18:59,2021-07-01 18:30:54,N,1.0,7,193,5.0,1.32,9.0,1.0,0.5,5.0,0.0,,0.3,15.8,1.0,0.0
T02001,2.0,2021-07-02 06:43:11,2021-07-02 07:38:30,N,1.0,74,197,1.0,12.42,50.5,0.0,0.5,0.0,6.55,,0.3,57.85,1.0,0.0
T01284,2.0,2021-07-01 16:36:21,2021-07-01 17:16:24,N,1.0,43,217,1.0,9.48,33.0,1.0,0.5,0.0,0.0,,0.3,37.55,1.0,2.75
T09354,1.0,2021-07-06 19:19:40,2021-07-06 19:19:50,N,1.0,243,243,1.0,0.0,2.5,1.0,0.5,26.0,0.0,,0.3,30.3,1.0,0.0
T05147,2.0,2021-07-03 19:57:38,2021-07-03 20:12:57,N,1.0,97,17,1.0,3.12,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,1.0,0.0
T00634,1.0,2021-07-01 11:05:20,2021-07-01 11:49:49,N,3.0,116,265,1.0,24.8,84.5,0.0,0.0,19.3,11.75,,0.3,115.85,1.0,0.0
T04579,2.0,2021-07-03 14:15:06,2021-07-03 14:17:38,N,1.0,74,41,1.0,0.49,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T01202,2.0,2021-07-01 16:29:53,2021-07-01 16:41:14,N,1.0,75,141,1.0,2.05,9.5,1.0,0.5,2.0,0.0,,0.3,16.05,1.0,2.75
T00365,2.0,2021-07-01 09:27:33,2021-07-02 00:00:00,N,1.0,130,18,1.0,15.84,50.5,0.0,0.5,0.0,6.55,,0.3,57.85,1.0,0.0
T06768,2.0,2021-07-05 12:05:49,2021-07-05 13:07:23,N,1.0,213,132,2.0,22.02,67.5,0.0,0.5,0.0,6.55,,0.3,74.85,1.0,0.0
T05302,2.0,2021-07-03 23:49:51,2021-07-03 23:51:34,N,1.0,74,74,1.0,0.59,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1.0,0.0
T09763,2.0,2021-07-07 07:47:59,2021-07-07 08:01:15,N,1.0,173,92,1.0,2.5,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0
T05067,1.0,2021-07-03 19:19:39,2021-07-03 19:26:46,N,1.0,182,78,1.0,1.4,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1.0,0.0
T03944,2.0,2021-07-03 03:31:32,2021-07-03 03:57:18,N,1.0,7,180,5.0,15.3,42.0,0.5,0.5,8.88,0.0,,0.3,52.18,1.0,0.0
T01599,2.0,2021-07-01 19:26:44,2021-07-01 19:41:04,N,1.0,168,78,1.0,3.4,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,1.0,0.0
T02345,2.0,2021-07-02 10:43:02,2021-07-02 10:46:07,N,1.0,75,74,1.0,1.12,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T00534,2.0,2021-07-01 11:32:13,2021-07-01 11:44:07,N,5.0,121,131,1.0,0.47,23.0,0.0,0.0,0.0,0.0,,0.3,23.3,2.0,0.0
T00508,1.0,2021-07-01 10:01:34,2021-07-01 10:28:44,N,1.0,116,241,1.0,7.3,26.0,0.0,0.5,5.35,0.0,,0.3,32.15,1.0,0.0
T02961,1.0,2021-07-02 15:28:49,2021-07-02 15:35:04,N,1.0,43,236,1.0,1.3,6.5,2.75,0.5,2.01,0.0,,0.3,12.06,1.0,2.75
T05425,2.0,2021-07-04 04:20:40,2021-07-04 04:34:05,N,1.0,226,146,1.0,2.51,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1.0,0.0
T03204,2.0,2021-07-02 16:38:55,2021-07-02 16:39:07,N,5.0,138,138,1.0,0.0,40.0,0.0,0.0,0.0,0.0,,0.3,40.3,2.0,0.0
T02904,2.0,2021-07-02 14:02:46,2021-07-02 14:11:43,N,1.0,95,95,1.0,0.86,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T08038,2.0,2021-07-06 08:11:38,2021-07-06 08:19:22,N,1.0,41,74,1.0,0.96,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
